id,gender,age,time,type,type_order,stim_order,stim,response,pitch,roll,yaw,reaction_time
1,Male,25,Sun May 20 19:01:25 GMT+02:00 2018,slider_num,0,39,23,21.81,NA,NA,NA,1814
1,Male,25,Sun May 20 19:01:39 GMT+02:00 2018,wrist_grey,1,20,18,23.275000000000002,5.171958,42.793476,8.49914,9879
1,Male,25,Sun May 20 19:01:49 GMT+02:00 2018,wrist_grey,1,21,22,29.400000000000002,3.1157823,54.008682,11.807867,8217
1,Male,25,Sun May 20 19:01:57 GMT+02:00 2018,wrist_grey,1,22,10,21.119,8.654632,38.755596,5.3402667,6565
1,Male,25,Sun May 20 19:02:02 GMT+02:00 2018,wrist_grey,1,23,23,29.253,10.166842,53.746944,5.24112,4071
1,Male,25,Sun May 20 19:02:07 GMT+02:00 2018,wrist_grey,1,24,33,33.32,8.29616,61.214207,6.6579437,3145
1,Male,25,Sun May 20 19:02:10 GMT+02:00 2018,wrist_grey,1,25,32,32.291000000000004,6.965949,59.30918,6.0894275,2580
1,Male,25,Sun May 20 19:02:14 GMT+02:00 2018,wrist_grey,1,26,0,2.499,-2.193277,4.5647964,8.266204,2753
1,Male,25,Sun May 20 19:02:18 GMT+02:00 2018,wrist_grey,1,27,31,31.948,9.6421585,58.702717,1.6504158,2858
1,Male,25,Sun May 20 19:02:21 GMT+02:00 2018,wrist_grey,1,28,2,5.831,-3.7506843,10.683698,10.629553,1966
1,Male,25,Sun May 20 19:02:25 GMT+02:00 2018,wrist_grey,1,29,37,45.374,5.2192383,83.38093,3.8159904,2764
1,Male,25,Sun May 20 19:02:29 GMT+02:00 2018,wrist_grey,1,30,12,22.295,3.757246,40.941063,7.138979,3146
1,Male,25,Sun May 20 19:02:32 GMT+02:00 2018,wrist_grey,1,31,36,45.276,174.0817,83.19169,5.702566,2318
1,Male,25,Sun May 20 19:02:37 GMT+02:00 2018,wrist_grey,1,32,19,27.44,2.787784,50.369663,5.557275,3630
1,Male,25,Sun May 20 19:02:40 GMT+02:00 2018,wrist_grey,1,33,46,44.002,4.6623797,80.84989,2.16287,2563
1,Male,25,Sun May 20 19:02:44 GMT+02:00 2018,wrist_grey,1,34,7,16.219,1.9928563,29.818419,6.5256295,3209
1,Male,25,Sun May 20 19:02:48 GMT+02:00 2018,wrist_grey,1,35,15,24.255000000000003,3.3201494,44.522354,5.5820274,3072
1,Male,25,Sun May 20 19:02:51 GMT+02:00 2018,wrist_grey,1,36,44,46.599000000000004,2.6067402,85.605286,3.458308,2350
1,Male,25,Sun May 20 19:02:54 GMT+02:00 2018,wrist_grey,1,37,24,29.841,8.270378,54.78293,5.0038943,2351
1,Male,25,Sun May 20 19:03:01 GMT+02:00 2018,wrist_grey,1,38,42,36.260000000000005,4.4491806,66.61246,0.7222225,5777
1,Male,25,Sun May 20 19:03:04 GMT+02:00 2018,wrist_grey,1,39,1,5.1450000000000005,-2.0583858,9.435215,5.405017,2021
1,Male,25,Sun May 20 19:03:11 GMT+02:00 2018,slider_grey,2,20,44,49.00000000000001,NA,NA,NA,3337
1,Male,25,Sun May 20 19:03:17 GMT+02:00 2018,slider_grey,2,21,12,14.7833,NA,NA,NA,4023
1,Male,25,Sun May 20 19:03:20 GMT+02:00 2018,slider_grey,2,22,30,37.0636,NA,NA,NA,3047
1,Male,25,Sun May 20 19:03:23 GMT+02:00 2018,slider_grey,2,23,4,0.049,NA,NA,NA,1531
1,Male,25,Sun May 20 19:03:26 GMT+02:00 2018,slider_grey,2,24,15,12.0883,NA,NA,NA,2235
1,Male,25,Sun May 20 19:03:28 GMT+02:00 2018,slider_grey,2,25,22,14.636300000000002,NA,NA,NA,1550
1,Male,25,Sun May 20 19:03:31 GMT+02:00 2018,slider_grey,2,26,11,6.492500000000001,NA,NA,NA,1830
1,Male,25,Sun May 20 19:03:35 GMT+02:00 2018,slider_grey,2,27,20,23.725800000000003,NA,NA,NA,3694
1,Male,25,Sun May 20 19:03:38 GMT+02:00 2018,slider_grey,2,28,10,16.483600000000003,NA,NA,NA,1760
1,Male,25,Sun May 20 19:03:40 GMT+02:00 2018,slider_grey,2,29,46,49.00000000000001,NA,NA,NA,1417
1,Male,25,Sun May 20 19:03:43 GMT+02:00 2018,slider_grey,2,30,34,44.805600000000005,NA,NA,NA,2021
1,Male,25,Sun May 20 19:03:46 GMT+02:00 2018,slider_grey,2,31,24,32.8153,NA,NA,NA,2651
1,Male,25,Sun May 20 19:03:48 GMT+02:00 2018,slider_grey,2,32,14,24.9263,NA,NA,NA,1584
1,Male,25,Sun May 20 19:03:50 GMT+02:00 2018,slider_grey,2,33,0,0.0,NA,NA,NA,1471
1,Male,25,Sun May 20 19:03:53 GMT+02:00 2018,slider_grey,2,34,8,5.047000000000001,NA,NA,NA,1628
1,Male,25,Sun May 20 19:03:55 GMT+02:00 2018,slider_grey,2,35,18,15.332100000000002,NA,NA,NA,1506
1,Male,25,Sun May 20 19:04:04 GMT+02:00 2018,slider_grey,2,36,27,32.6683,NA,NA,NA,8639
1,Male,25,Sun May 20 19:04:08 GMT+02:00 2018,slider_grey,2,37,29,38.313100000000006,NA,NA,NA,2166
1,Male,25,Sun May 20 19:04:10 GMT+02:00 2018,slider_grey,2,38,9,17.983,NA,NA,NA,1777
1,Male,25,Sun May 20 19:04:13 GMT+02:00 2018,slider_grey,2,39,17,23.426900000000003,NA,NA,NA,2265
1,Male,25,Sun May 20 19:04:57 GMT+02:00 2018,wrist_num,3,20,3,15.9,-2.9702415,14.318719,300.5712,40038
1,Male,25,Sun May 20 19:05:02 GMT+02:00 2018,wrist_num,3,21,9,23.4,-1.4995408,21.058819,300.5618,2761
1,Male,25,Sun May 20 19:05:07 GMT+02:00 2018,wrist_num,3,22,24,38.4,-4.30847,34.54386,302.3066,3685
1,Male,25,Sun May 20 19:05:14 GMT+02:00 2018,wrist_num,3,23,68,77.69999999999999,-2.3072655,69.92887,311.24088,5105
1,Male,25,Sun May 20 19:05:17 GMT+02:00 2018,wrist_num,3,24,5,26.8,-4.5232687,24.088577,311.72934,2147
1,Male,25,Sun May 20 19:05:21 GMT+02:00 2018,wrist_num,3,25,15,31.200000000000003,3.484749,28.082388,303.1532,3695
